baseMean,log2FoldChange,lfcSE,pvalue,padj,genes,celltype
46.7654304820187,1.2517648629304,0.693792411651974,0.000171779415793662,0.0317574170663043,PRKD1,CM
3229.48799350731,-1.46451485537869,0.498235542478783,3.21330658917643e-05,0.00878705464365203,RGS6,CM
36.8473336089337,-2.09554336619883,0.515811197906962,2.2625490374592e-06,0.000989940622189648,AC004828.1,CM
78.9960239143787,-1.44129569133329,0.723438544519419,0.000114876100476598,0.0247190769648497,KCNK13,CM
746.642382273888,-1.16441967060366,0.249737372592655,1.0557890091184e-06,0.000577428605570341,CPLX3,CM
283.79856013266,-1.06052593873778,0.594754241653198,0.000194172483923859,0.0349138085477339,GSG1L,CM
36.4053152397469,-1.80762671537325,0.387292583749594,5.36051492122185e-07,0.000367125958840523,ZNF232,CM
243.965683925253,1.57824925760255,0.335757692340729,6.36452359544536e-07,0.000379730621426435,PER1,CM
71.6301536876364,-1.71477762473115,0.553738614815957,2.0887280616021e-05,0.00621948879740002,CACNA1G,CM
96.2994542795831,-1.12719081726544,0.590229344596784,0.000157273865777075,0.0296261605305305,JAG1,CM
21.1038234015862,2.36971772635991,0.827833479881874,1.10154087418619e-05,0.0035265428084312,AL135936.1,CM
64.3405411557485,1.81523671800099,0.518960881781648,1.0113921845657e-05,0.00331888345365236,CFAP61,CM
325.238867809061,0.909296403673291,0.467076830863104,0.000151055325734049,0.0296261605305305,ACSS1,CM
65.7885410267621,-3.0629934072493,0.548719767214511,5.30228622795237e-10,8.69972612851285e-07,TSPEAR,CM
46.6166989920831,-1.05548959446145,0.550049949283172,0.000157994151846498,0.0296261605305305,SMG7-AS1,CM
183.741084646758,2.91039806966645,0.502608530883569,2.20000709298657e-10,4.81288218375695e-07,AC093912.1,CM
80.1959844716359,-2.12826040098239,0.984061972951831,3.48800420483772e-05,0.00934358024340815,AC129803.1,CM
1926.53965566061,-1.11314923481682,0.414506678346551,5.23793329515591e-05,0.0127320578578179,AC117453.1,CM
40.5737729330077,-1.31717239730527,0.538143674312244,6.85263267946968e-05,0.0160620815269141,AC097450.1,CM
66.6213150720477,2.10906632750286,0.455107505810046,3.7800229687165e-07,0.000275647674929849,SLC9A3-AS1,CM
542.779840206157,-1.34031140098793,0.237984060529422,8.69076405265175e-09,1.14074968955107e-05,AC008571.2,CM
54.7411658131726,-1.36307276235942,1.12803028523499,0.000274076604791578,0.0467211625258993,NPSR1-AS1,CM
122.020891262519,3.29235854732176,0.597598717955235,4.91096205714081e-10,8.69972612851285e-07,AC002057.2,CM
31.8986413305235,2.88544337846735,0.68898464644062,3.6690218210931e-07,0.000275647674929849,AC002057.1,CM
172.555054940571,1.45559453975893,0.73167643636818,0.000113760492618415,0.0247190769648497,AC104211.1,CM
77.3159568106705,-1.98201781375405,0.57308611758315,8.80906562049061e-06,0.00296481526498871,AC004828.2,CM
142.83254943684,1.18798758217153,0.783610711305711,0.00030128103844195,0.0308923663595496,HSPB7,FB
59.8051780318225,-1.13237407005111,0.649689331963602,0.000258319669896556,0.0290989510501121,EPHB2,FB
102.120137284238,-0.777294381462272,0.525416537005143,0.000521959519931277,0.0450248865165944,ASAP3,FB
30.623951265071,-2.31342141991236,0.753667338340428,4.02694531808855e-06,0.00192790007103489,CYP4B1,FB
84.1092148604894,0.987342250094111,0.707134062330248,0.000489700450259813,0.0428460705809045,SLC44A5,FB
272.285181986137,1.28871852695084,0.415662764253288,3.42876031693031e-05,0.00887307568502912,NEXN,FB
28.3629445753122,-1.85313328480919,0.703724890311766,2.40039793817011e-05,0.00686045521317655,CADM3,FB
116.977892291074,0.945316187382826,0.696657401555262,0.000547728013605303,0.0467321214317146,FMOD,FB
280.09633521547,-0.951467179984957,0.5405385037993,0.000303277539195578,0.0308923663595496,CD34,FB
149.361477526622,1.7510661927484,0.498384412874257,8.49051153809755e-06,0.00338736033238684,FHL2,FB
336.144760721442,0.689771299565824,0.473899020358773,0.000551512242483943,0.0467321214317146,TANC1,FB
115.255707802589,1.57010459275576,0.362086010834601,1.65949855771646e-06,0.00113497847786679,CERS6,FB
2083.50358819199,0.986647682279852,0.879305734678988,0.000608360310489919,0.0493648302791608,TTN,FB
70.9646567463826,1.14760948969358,0.822240623017116,0.000360721444240283,0.0352439574347011,CCDC141,FB
49.2431477650269,1.22600311646998,0.709397590362355,0.000227523083939737,0.0282926432301686,STAT4,FB
104.279174596431,1.50342270646086,0.347083200153944,1.90354578930477e-06,0.00121509672883955,STK17B,FB
176.846810865596,0.99244881453921,0.697420695051475,0.000470052065367552,0.0420630703354608,MAP2,FB
54.2621664449872,2.07384405421807,0.624010750021781,5.54675830030623e-06,0.00240058185292676,IGFBP2,FB
437.45020319074,1.20819537603325,0.707461082170286,0.000239832121353246,0.0290989510501121,DES,FB
39.4292884165507,1.07877921702186,0.794444512426315,0.000431688842218707,0.0393659110880392,RAMP1,FB
71.4209846416519,1.08184266742973,0.669902198785288,0.000325118511207762,0.0324271848418159,HHATL,FB
48.9395774202709,1.48129191958827,0.791692331699881,0.000118626775219182,0.0204241320890718,MYL3,FB
56.2382906177495,-0.975781737067677,0.555307547449793,0.000299344773064833,0.0308923663595496,IL17RD,FB
458.6028956334,1.08839546641709,0.511586687345005,0.000161868133812003,0.0227924614889695,MAGI1,FB
264.283240873097,1.69800239271405,0.307239824530749,5.24827678947109e-09,1.67507500863952e-05,PDZRN3,FB
43.119759574001,1.30311217879941,0.686630865760564,0.000165575266625378,0.0229765677962029,POPDC2,FB
45.9254674105312,1.26395916045567,1.00328677823445,0.000256810087419851,0.0290989510501121,FBXO40,FB
352.273907658305,1.8338238884303,0.278599070780393,5.5883509081179e-12,5.35084599452289e-08,KALRN,FB
403.982294271896,-1.345385793687,0.44734594440376,3.69827934259935e-05,0.00907974992445865,CLSTN2,FB
37.7501182796482,-0.997085860031697,0.81851812801461,0.00057269506768202,0.047683089330916,FGFBP2,FB
43.0092769642358,1.04440237000803,0.566580127858199,0.00024966019425053,0.0290989510501121,PPARGC1A,FB
280.322308084344,-1.17333536307092,0.399029372092355,4.83889089767023e-05,0.0110315191298077,ADGRL3,FB
71.4366412675761,1.17039566318849,0.52462466402736,0.000130476935258444,0.02082194425166,PARM1,FB
57.6205714307581,1.24911926377755,0.544380143989434,0.000110032556466992,0.0195104023735454,TSPAN5,FB
87.8761664340521,0.769095773682938,0.537267164059413,0.000570082886357395,0.047683089330916,EDNRA,FB
331.697415578485,1.59016825643355,0.592118948078103,3.97580651817894e-05,0.00951708685289083,SORBS2,FB
54.3412026392002,3.07936055121498,0.72648985341137,2.85813243729686e-08,4.55300690710976e-05,C5orf17,FB
368.240822785316,1.37271575669536,0.340635930494899,5.400840339218e-06,0.00240058185292676,ITGA1,FB
341.329838231141,1.23770132619927,0.441881681828891,5.59620136790386e-05,0.0124613088599254,CMYA5,FB
31.6128448174173,-1.32417005186556,0.668130279765166,0.000145443304057997,0.0211002975205351,STK32A,FB
119.51838966591,1.45225464329411,0.433626007696774,1.89125447029624e-05,0.00632987619217972,CD74,FB
128.433883958467,1.19538609020248,0.558483964508607,0.000143244306867938,0.0211002975205351,SYNPO,FB
51.6774436248173,1.10019567449476,0.792031940763983,0.000402292527546868,0.0377642250123653,DSP,FB
45.9543429269631,1.50769682537129,0.483407237774913,2.50773819802798e-05,0.00686045521317655,HLA-DRA,FB
279.869027557266,1.29806459717896,0.766042927482606,0.000205460295858413,0.026584896389788,FKBP5,FB
59.0063988711886,-1.8232622607146,0.50118609102777,5.7664107172131e-06,0.00240058185292676,FAM184A,FB
48.9483113294812,1.90753693740489,0.730900813479697,2.1458956096052e-05,0.00662804853611927,TNFAIP3,FB
56.5951788423284,0.974304562480522,0.782645873025567,0.000590082976621081,0.0487072801823004,AL033504.1,FB
66.7358338041289,1.12362565564768,0.58616647295886,0.000208397628412575,0.026605430560672,CNKSR3,FB
92.8549390931089,-2.3530389730761,0.591411337597382,6.61390874703903e-07,0.00057571069320817,COL28A1,FB
